artist.id,artist.name,song.id,song.title,song.dancebility,song.expertrate,song.loudness,song.year,album.id,album.title,album.company,user.id,user.password,user.age,user.gender,user.email,user.lastname,user.firstname,user.admin,5pb.
ARQPSAB1269FCD243F,Acorps de Rue,SOULCEZ12AB0187E3C,Chanson RA(c)aliste,0.383,0.263087769,0.418,1995,567604,Dans un A(c)lan,T-Series,7913012,ZI76O24V17,32,1,vlsco@Oradinosaur.com,Bass,Luke,0,
ARSVRVA1187B99228A,The Nelons,SOGFQTK12AB017DE14,I've Won (Introduction - Speaking),0.595,0.381481861,0.281,1975,343010,Hallelujah Live,GRGDN,8456746,GZ19P10V53,99,1,jcqwl@Oradinosaur.com,Olson,Lillian,0,
AR27XEH1187FB4EC83,Les Blaireaux,SOZSKUB12AC4686766,Le gardien de musA(c)e,0.318,0.528865832,0.276,1955,736813,En concert au Splendid,Pony Canyon,2152826,ZT97T81K56,57,1,crahd@Oradinosaur.com,Rivera,Eugenia,0,
AR02YGA1187B9B8AC4,Bersuit Vergarabat,SONTEWC12AB0186E51,Sencillamente,1,0.615504103,0.376,1953,347917,Testosterona,Aardvark Records,3945103,HD14C49E14,39,1,jzwjz@Oradinosaur.com,Grant,Danny,0,
ARRXG5Y1187B9AA016,G-Unit,SOSIVYG12A6D4F93A9,Poppin' Them Thangs,0.973,0.845373304,0.639,1963,2058,Hot Joints 2,Sony BMG,8007020,OJ99F39W54,65,1,eoaad@Oradinosaur.com,Shaw,Carlos,0,
ARGO67V1187B9968D2,Saosin,SOCTJIL12A67ADAF3F,Bury Your Head,0.377,0.755077151,0.546,2006,16743,Saosin EP,Boosey&Hawkes,4733643,VH36P14Y40,99,1,eansm@Oradinosaur.com,Wong,Hallie,0,
AR039B11187B9B30D0,John Williams,SOXBWOG12A8C138A74,American Journey/IV. Arts and Sports,0.305,0.705287678,0.771,1962,300387,An American Journey,Room 10 Records,6685860,AP26E68K42,71,1,guydq@Oradinosaur.com,Norris,Nettie,0,
AR2PNSZ1187B9AF0A4,Pardesi,SOIVHQA12AB017DBDB,Shuncata Penda,0.391,0.386383775,0.471,1969,531252,Pump Up The Bhangra,EMI Music Japan,3364718,YA86B41B95,56,0,cerkt@Oradinosaur.com,Glover,Antonio,0,
ARWYDXE12420780913,Baby Grand,SOSWEUH12AB0186F22,Melodica,0.921,0.429576223,0.1,1956,562002,Future Chill,AMCR,9316826,OT57U56H54,86,1,fqnif@Oradinosaur.com,Fitzgerald,Fannie,0,
ARMLW331187B9923F9,DJ Ostkurve,SOMMUOG12AB01821FF,Sailing,0.366,0.401708874,0.006,1975,655158,Top of the Mountains Vol. 5,Gold Typhoon,4451027,GE56H17C87,78,0,xocpu@Oradinosaur.com,King,Alvin,0,
ARHK7A51187FB411D8,Roy Rogers,SOVTZLS12AB0184CB5,Hi Ho Silver,0,0.510367933,0.301,1959,512344,A Cowboy's Songbook,ARC Music,13252,GJ70S96Y70,94,0,xqtho@Oradinosaur.com,Gonzalez,Alan,0,
ARO89GU1187B98ADA2,Reni,SODJOWL12AC468D389,Slamka Spasa,0,0.510192177,0.486,1952,685885,Reni 2001,Sony/ATV Music Publishing,8157243,YA82K66B42,15,0,xftqs@Oradinosaur.com,Williamson,Hettie,0,
ARN5BHA1187B99E072,Leonard Kwan,SOBFZDQ12AB0188B04,Kanaka 'o Mose,0.827,0.384772191,0.936,2007,818130,Ke'ala's Mele,Lone Star Music,780193,IK34L10W88,37,1,bfksm@Oradinosaur.com,Dean,Theodore,0,
ARMEUT11187B9BA155,Steve Riley & The Mamou Playboys,SOQBETA12CF5702399,Between Eunice & Opelousas,0.883,0.453531639,0.85,1967,396810,La Toussaint,Extraphone,6903817,YK31Q25U80,67,1,bivqs@Oradinosaur.com,Tyler,Lucas,0,
AR5DXUU1187B9B0E42,Falco,SOHNBNW12A6D4F7323,Monarchy Now,0,0.674464705,0.457,2000,22780,Nachtflug,Movic,7675905,BG92X55V13,85,1,eisdk@Oradinosaur.com,Porter,Lester,0,
ARPEJMN11F4C84080E,New Roanoke Jug Band,SOOBRTK12A8C13D6A9,When Those Two Towers Fell,0.771,0.418381812,0.73,1991,250057,Play It For A Long Time,Jugodisk,459326,QJ73F75V72,75,1,wgxjs@Oradinosaur.com,Robinson,Lilly,0,
ARDDTL91187B9974A7,Warren Barfield,SOYVONC12AB0187167,Shadow,1,0.651957877,0.574,1971,578327,Reach,Great Big Island,5356697,GD47M15M35,22,1,onuec@Oradinosaur.com,Henry,Evelyn,0,
AR0CANF1187B9AF35F,Dilated Peoples,SOUYTJK12A6701CD3D,Big Business,0,0.804838889,0.452,1961,10168,Neighborhood Watch,Sumthing Distribution,4203879,YZ71V65F77,29,0,dqyol@Oradinosaur.com,Mason,Eugene,0,
ARUT60Q1187B9B90E9,Orquesta Broadway,SOYNXWG12AC468F51A,La Sitiera,0.879,0.398858713,0.046,2004,782449,Tiqui_ Tiqui,Multimedia Record Corporation,274449,MM97Z50T31,65,1,pxspd@Oradinosaur.com,Beck,Iva,0,
ARUYVDC12086C11D5C,Fever Ray,SOJDJRK12AB018565D,I'm Not Done,0.611,0.713782886,0,1955,645658,Live In Lulea,Go! Discs,1834942,ME56T76B99,41,0,pkdqd@Oradinosaur.com,Young,Georgie,0,
ARELA4P1187B991507,Charles Williams,SOLWBGS12AB0187EAD,Close Up,0.46,0.389802967,0.331,2005,675210,Close Up,Gold Typhoon,3588954,TH84U84Z32,85,0,zsipt@Oradinosaur.com,Higgins,Rosetta,0,
AR9OLFX1187B9A5762,Bob Wills,SOCXXWR12AC468929B,Sittin' On Top of the Wolrd,1,0.498834975,1,1967,686979,Bob Wills and His Texas Playboys 1932-1947,HITT Production,9587235,IZ99C23E89,53,0,dsnvd@Oradinosaur.com,Hodges,Jeremy,0,
ARMBR4Y1187B9990EB,David Martin,SOHWKQE12A8C142406,It Must Be,0.657,0.637533386,0.505,1973,609306,Something in Your Eyes,Muzak,3127821,OG48J78C62,29,0,nskkm@Oradinosaur.com,Grant,Adele,0,
AR1VWD91187FB4CE99,The Animals_ Sonny Boy Williamson,SOOCWAO12AB01852C1,Bo Diddley,0.476,0.407372281,0.124,1998,759910,The Animals with Sonny Boy Williamson,Magnatune,1145414,CF74E23T40,69,1,jpogl@Oradinosaur.com,Lawrence,Ronnie,0,
ARZJFLE12086C117FF,MN,SOQYLQN12AB01801B8,The Truth,0,0.453933362,0,1971,627032,Speed 002,T-Series,4883415,OG40W15E14,61,1,iznwq@Oradinosaur.com,Nichols,Maggie,0,
AR8Q4RZ1187FB46BDC,T-Bone Walker,SOQYKBE12AC46867EE,Teenage Baby (Digitally Remastered),1,0.611942956,0.003,1960,686635,Bobby Sox Blues - EP,Go! Discs,9741805,SM30I33U73,38,0,nwhgz@Oradinosaur.com,Gordon,Curtis,0,
ARJJRZ41187FB4C856,Floor,SONROBV12AB0188BC7,Ignis,0.643,0.522423829,0.597,1974,769742,Its Not The Same,Newbury Comics,5350692,LJ89I93Q98,51,0,hkugz@Oradinosaur.com,Tate,Garrett,0,
ARHO1WI1187B98CB84,Michael Card,SOWUAYB12A6D4FA1D4,So Many Books ... (The Word Album Version),1,0.015557881,0.298,1981,64429,Joy in the Journey,Shure,9032544,BA74V95Q95,94,1,ptoqz@Oradinosaur.com,Anderson,Lois,0,
AROBQ0B1187FB404F6,Walter Jackson,SOOOBCE12A8C134019,What Would You Do,1,0.437193777,0.714,2005,286522,Welcome Home / The Okeh Years,GMA Artist Center,2171081,XM24D77G24,60,1,iksmx@Oradinosaur.com,Christensen,Glenn,0,
ARYUHNV1187FB482AF,Megadrums,SOYTQGO12A8C138C1B,Drummer's Circle,1,0.327233191,0.001,1951,202993,Transformation,MCA Inc.,938174,PR13R48P11,88,0,tfeim@Oradinosaur.com,Phelps,Ian,0,
ARZCXO91187FB53708,Justin,SOLIAYU12A6D4F9923,Kong,0.188,0.782555689,0.716,1951,74803,Justin In Love With HK Philharmonic Concert Live,ARC Music,7150110,WG31F88E69,73,0,fijkv@Oradinosaur.com,Roberson,Myrtle,0,
AR8U8G41187B9A833B,Tim Exile,SOIGIUZ12A8C1337B1,Post-Toxic Finger Disorder,0.517,0.620501925,0.644,1976,246546,Tim Exile's Nuisance Gabbaret Lounge,Econore,4756641,YJ40K46G39,83,1,dsjbr@Oradinosaur.com,Burke,Christine,0,
AR8W2DS1187B9B6E36,Alex Theory,SOHHKOU12A81C224B2,Lotus Kiss,0.31,0.448124003,0.728,2002,232875,Gathering The Tribe,GMA Artist Center,9941941,QM50F80N33,60,0,nksov@Oradinosaur.com,Pratt,Howard,0,
ARYNSN31187FB4C573,Bizzy Bone Presents,SOROLCY12AB0182652,Intro,0.945,0.754180833,0.222,1968,346713,Double R,Talent Quest,5215461,GS50C36X27,71,0,shebk@Oradinosaur.com,Mendoza,Maria,0,
ARQVTCN11E2835DFFD,Marcel Mouloudji,SORRQLD12A8C139E8D,Qui Donc A ChangA(c) ?,0.752,0.325219143,0.364,1997,299377,"36 Grands SuccA""s",EMI,3237147,SK90J69V71,98,1,qkrib@Oradinosaur.com,Greer,Eunice,0,
ARE9SYU1187B9B9838,Jerry Reed,SOWBEBK12AB018306A,When You're Hot_ You're Hot,0.991,0.584007553,0.609,2005,792118,Les 100 Plus Grands Titres Country,T-Series,8071360,SI54I59Q12,35,0,waxil@Oradinosaur.com,Moran,Bettie,0,
ARYF20K1187B9B76BD,George Lopez,SOSJVGP12AB0185B95,Church Hangover,0.786,0.668020249,0.022,1981,591025,El Mas Chingon,Aardvark Records,4333652,XO59H10Z42,44,1,jyxqn@Oradinosaur.com,Townsend,Austin,0,
ARPVFV91187B98BB94,Cinder,SOESNFW12A6D4F995F,The Ride (Album),0,0.553194234,0.518,2016,46067,House Full Of No Trust,BTM Music Group Inc.,6839717,JJ33U35G90,24,0,hjlwt@Oradinosaur.com,Kennedy,Donald,0,
ARVUAJC1187B9908A5,Speedball,SOMJNMD12AB0187F93,No Survivors,1,0.486679143,0.285,1973,675629,Maximum Speed,Anjunabeats,7132972,BN55X31R34,56,0,jceeh@Oradinosaur.com,Higgins,Ina,0,
ARH861H1187B9B799E,Johnny Cash,SOHHGUG12A6D4F4E77,I Got Stripes (Live),0.684,0.817256293,0.086,1955,785786,The Legend,Instant Live,2383820,SO24T88U89,49,0,tfvdy@Oradinosaur.com,Evans,Lettie,0,
ARE17W51187FB5381B,Rui Da Silva,SONUTGA12AB0187F44,The Contracting Perception Of Consciousness,1,0.625186798,0.399,1950,713491,Praying Mantis,Ultra Music,7335003,FN84J29T52,50,0,iusba@Oradinosaur.com,Berry,Earl,0,
ARM63WJ1187B9951EA,Autumnblaze,SOZNBMX12AB0182AD1,Her Golden Robe In Silence Veiled,0.495,0.493891153,0.509,1956,549533,DA$?mmerElbenTragAPdie,Aquaplus,6082300,GU46P18Z82,29,0,oexuq@Oradinosaur.com,Newton,Oscar,0,
AR6TD9K1187B9A207D,Sister Rosetta Tharpe,SOGNFKZ12A8C145224,Two Little Fishes_ Five Loaves Of Bread,0.709,0.553104833,0.132,1962,376512,Complete / IntA(c)grale Vol. 5 (1953-1957),Diagnosis… DON'T! reCoRdings,5228471,GG51L54P18,85,1,cbdoz@Oradinosaur.com,Stevens,Derrick,0,
ARHWRBR119B8669309,Hatesex,SOBIPBF12AB0184B0C,The Greed Of Our Stare,0,0.461286162,0.737,1956,709759,Unwant,ARC Music,1522279,BX48A15X34,15,1,thycg@Oradinosaur.com,Rodgers,Cora,0,
ARBQPXY1187B98D67B,Kris Kristofferson,SOIRIWN12AB0183AE7,Same Old Song,0.671,0.732393863,0.582,1991,668413,Original Album Classics,Definitive Jux,1547161,LZ27U99M91,51,1,qzzpv@Oradinosaur.com,Beck,Don,0,
AR56P361187B9AC4DB,Gary Moore,SORFAAB12A6D4F7EAC,Rockin' Every Night (Live),0.434,0.761362238,0,2012,22901,Rockin' Every Night (Gary Moore Live In Japan),Microphone Records,9469049,CG21I65N32,19,1,pvlkl@Oradinosaur.com,Pierce,Lillie,0,
AR0S7TA1187FB4D024,Christina Aguilera,SOSJQKV12A8AE46270,Walk Away,0.366,0.831240277,0.3,1977,279403,Christina Aguilera/Stripped,Sony/ATV Music Publishing,5512838,GB40Y11X22,18,0,ausag@Oradinosaur.com,Fernandez,Cora,0,
ARYVLXY1187FB373B0,Maurane / Lara Fabian,SOIUCMV12AB017DEDB,Mais La Vie,0.49,0.580481348,0.588,1978,403572,Quand L'Humain Danse,Johnny&Associates,8215370,KL78H72S91,77,1,ylyci@Oradinosaur.com,Bryant,Lily,0,
AR7LIU31187B98EF11,Rita Chiarelli,SODGUVC12A8C142EBA,Doggin' Around,0.549,0.404823303,0.39,1973,239126,No-One to Blame,Nuwax Records,2026400,GI35O82Q79,52,0,gswwl@Oradinosaur.com,Lee,Todd,0,
ARTTFAQ1187B98E4FA,Kiprich,SOMQZOX12AB01896D6,Dem a Talk,0.469,0.558878292,0.39,2005,809828,Chiney Flava Riddim,Spectra Records,6650798,ZR88H76O71,52,1,xwlii@Oradinosaur.com,Schneider,Edward,0,
AR5RA3W1187B9B4A22,Pepe Kalle,SOYYXTC12A8C143393,Roger Milla (Stadium Mix),0.979,0.337576041,0.63,2009,609331,Larger Than Life,Posse Up Entertainment,6715404,RE74I60J28,13,1,pwosn@Oradinosaur.com,Stone,Rodney,0,
ARIP54S1187FB53259,Jaime Urrutia,SOHEJGY12A8C13A71E,La sangre de tu tristeza (con Dani Martin_ directo Enjoy 07),0.581,0.494282102,0.745,1985,212126,En Joy,Harthouse,5448983,SZ85I71E80,42,0,flzsx@Oradinosaur.com,Taylor,Mable,0,
ARJA5XT1187B9B89AA,David Tao,SOBJUNO12A8C13D478,Everything's Gone,0.917,0.482006999,0.509,1954,163281,David Tao,JYP Entertainment,6380482,GG60F72H62,75,0,adqrs@Oradinosaur.com,Garcia,Cory,0,
AREY3RN1187B993C5F,Goatwhore,SOHEYVW12A8C131DAF,Forever Consumed Oblivion,0.583,0.773271848,0.224,1978,560084,A Haunting Curse,PIAS Entertainment Group,1663801,PL51B97T96,25,0,mgrnv@Oradinosaur.com,Lambert,Ora,0,
ARB06Z71187B99049A,SA(c)amus Egan,SOYJCVS12AB01869B2,McDermott's / Boys of Blue Hill,1,0.477180009,0.588,1988,668028,In Your Ear,Talent Quest,3508588,SW71P10P75,85,1,ruunx@Oradinosaur.com,Cox,Carl,0,
ARPLE851187B9B2B7C,Superchumbo,SOHPWKA12A8C13864B,Irresistible! (Maurel & Fauvrelle LESS Mix),0.658,0.547228148,0.06,1975,245264,Irresistible!,PIAS Entertainment Group,6007399,NW16B34P32,52,1,nsyxe@Oradinosaur.com,Schneider,Fanny,0,
ARNNBW81187FB55594,We Show Up On Radar,SOVXYYO12A8C13B254,Red Balloon,0,0.468976865,0.489,2016,214256,Growing A Girl EP,ECA Records,3732740,MA41S18Q80,81,0,pqbtd@Oradinosaur.com,Jimenez,Anthony,0,
ARQGNEN1187FB4494C,Gabinete Caligari,SOFOOEV12A8AE44CA3,El Arte De Amar,0.429,0.490688788,0.231,1963,135559,4 Rosas Y Que Dios Reparta Suerte,MGM Distribution,5461393,CL92H13X25,57,1,idgio@Oradinosaur.com,Brewer,Lela,0,
AR69GPS1187B99E556,SUMO,SOBHIVO12AB0182476,Pinini Reggae,1,0.594047504,0.736,1954,512216,SA o SA - Diario del Rock Argentino - Sumo,JYP Entertainment,2108241,GC32H22F10,15,0,azwhg@Oradinosaur.com,Dean,Ricardo,0,
AR9YS621187FB5AC07,The Clark Sisters,SOWXWOS12A8C143605,I Won't Let You Go Till You Bless My Soul (Album Version),1,0.638278211,0.448,1971,521363,Conqueror,Ministry of Sound,1577257,CF62W26K24,91,1,wcibf@Oradinosaur.com,Ford,Timothy,0,
AR0X3JJ1187FB3A9A7,Hank Locklin,SORKSWH12A8C1452B4,Rio Grande Waltz,0.452,0.635757022,0.662,1997,320414,A Year Of Time,Applied Media Technologies Corporation,2483312,LV84G44L85,84,1,qljxm@Oradinosaur.com,Rhodes,Terry,0,
AR202MX1187B9B0383,Tanto Metro & Devonte,SOYALFX12A8C143637,Honey I Sugar Pie,1,0.611788254,0.657,2017,704088,Riddim Driven - Adrenaline,EMI Music Japan,2622019,PA58G17U95,29,0,qvfdn@Oradinosaur.com,Patterson,Cynthia,0,
AR2CM6U1187B999EB7,Basic Channel,SOCMHBT12A8C13D634,Phylyps Trak II/II,1,0.553637086,0.005,2002,219550,Phylyps Trak II,Anjunabeats,8809869,WC87N85X83,62,0,dlsae@Oradinosaur.com,Francis,Bill,0,
ARM5JLS1187FB3615B,Tammy Wynette,SOLHVZC12A8C14307F,Stand By Your Man,0.614,0.606118646,0.781,1999,598098,Country 100,Newbury Comics,7874960,WM63S60B98,76,1,kquph@Oradinosaur.com,Colon,Bettie,0,
ARASYMJ1187B9ACAF2,Whitesnake,SOGEBZO12A67ADF488,Young Blood (2007 Digital Remaster),0,0.822432829,0.64,1990,66818,Saints And Sinners,Electronic Arts Recordings,9601562,UQ98K66X58,24,1,cakij@Oradinosaur.com,Garner,Violet,0,
AR3DYAD1187FB3964E,Chet Atkins,SOHGYDF12A6D4FCD5E,Get Up & Go,0.377,0.586304845,0.813,1987,127491,The Early Years_ CD C: 1952-1954,Sony BMG,3037014,WP56B91R70,64,1,jnqxh@Oradinosaur.com,Barton,Nancy,0,
ARODP5P1187FB40142,Eddie Cano,SOYNESO12AB018782B,The Trolley Song (Live Album Version),0.52,0.359129966,0.805,2011,513031,Eddie Cano at PJ's,Disc Makers,7208779,KI53C55E51,66,1,hgkef@Oradinosaur.com,Crawford,Alan,0,
AR1WU211187FB57E2B,Terry Riley,SOHBOWM12AB018446A,Acension Final Chord Rising,0,0.60981436,0.036,1958,409139,Atlantis Nath,Istanbul Plak,1234037,HF59I67S56,82,0,pvxvw@Oradinosaur.com,Jensen,Allie,0,
ARENLSD1241B9C71B9,Mack and Jamie,SOWBRZR12A58A7B5D2,Slimy Little Troll,0.624,0.370429862,0.14,2014,225374,Extreme Channel Surfing,Great Big Island,8030793,PC75C41P81,86,1,bpxau@Oradinosaur.com,White,Eddie,0,
ARJBWQI1187B9B17D1,Trivium,SOIWZZD12A8C14505C,Upon The Shores [Explicit],1,0.847754656,0.597,1981,317615,Shogun,Aardvark Records,4521729,HP31E71Z63,20,0,hpqwy@Oradinosaur.com,Beck,Agnes,0,
ARE08BN1187B98FCA3,Der Plan,SOTJODQ12AB018561C,De Kommissar 1,0.437,0.496224085,0.16,1958,711509,Die Letzte Rache (+Bonus),Nuwax Records,8615809,LE56E98I87,42,1,dhcem@Oradinosaur.com,Ingram,Nellie,0,
ARZJ4MI1187B9AF5AF,Reel Big Fish,SODWSGW12A58A7D4B8,Why Do All Girls Think They're Fat (Album),0.875,0.784143965,0.46,1951,112284,Monkeys For Nothin' And The Chimps For Free,Backstreet Records,3180526,QJ96A24A77,96,1,hfamx@Oradinosaur.com,Carr,Alex,0,
ARUWB5W1187B98D7A1,Ensiferum,SOZSSJQ12AB01852D1,Hero In A Dream,0,0.710203377,0.336,1981,411428,Ensiferum,Koch Entertainment,7254472,NJ54Q63B41,99,0,mnzkm@Oradinosaur.com,Copeland,Marguerite,0,
ARVNIVQ1250941026F,Dylan Kuo,SOBHDHC12A6D4FA2A4,Ji Xiang Yan Chu,0.872,0.249169263,0.515,1988,48593,Not Anymore,Ektaar Music Ltd,6411402,BV35G42D38,21,1,hxqbx@Oradinosaur.com,Black,Belle,0,
AR4TLW81187B99683D,Martin Sexton,SOKQYBC12AB0183C87,Ice Cream Man,0.23,0.641197515,0.5,1967,519688,Live Wide Open,Gold Typhoon,9847796,XS30W15M16,31,1,dhfyd@Oradinosaur.com,Summers,Alejandro,0,
ARJ9DSA1187B990E00,John Mayall & The Bluesbreakers,SOKWXEW12A6D4F7F9E,Crawling Up A Hill - version 2 - mono_ live,0,0.626803106,0.416,1991,45795,Plays John Mayall (Live At Klooks Kleek),Backstreet Records,937051,HZ45M69H90,25,1,sjtha@Oradinosaur.com,Bowen,Shane,0,
ARQCHDN1187FB4C7C2,Luiz Bonfa,SOJDTBL12AB0188BF6,A Brazilian in New York,0.574,0.549282908,0.576,1992,559294,Solo in Rio 1959,Microphone Records,3046958,RK96D79S20,40,1,sdyit@Oradinosaur.com,Rice,Julia,0,
ARYZV2X1187B997BE7,Chris Standring,SOPOTLV12AB017C1F7,Mumbo Jumbo (jazz),1,0.564710159,0.694,2010,531919,Soul Express,Posse Up Entertainment,4721674,JN80O78K65,56,1,wvkaf@Oradinosaur.com,Daniel,Juan,0,
ARMW8O71187B98CD90,AngA(c)lla Christie,SONOQCH12A6D4FE0EE,Walk With Me,0.701,0.282167578,0.497,2014,578604,Eternity,Saban Capital Group,268952,GK42E65A28,86,0,kzpvn@Oradinosaur.com,Wood,Miguel,0,
ARIULTJ1187B9A2017,Neviss,SOGVRQG12A58A7E69B,Epilog,0.166,0.439789947,0.133,1959,272685,Backseat Travelling,Sony BMG,8173866,FI36F76Q83,76,1,rcuti@Oradinosaur.com,Palmer,Betty,0,
ARE8GLF1187FB52532,Red Hot Chili Peppers,SOPNFTX12A67020455,Get On Top (Album Version),0.914,0.833967972,0.455,1962,30956,Californication,GRGDN,6178554,XW90M13B21,78,0,ahyro@Oradinosaur.com,Harrison,Albert,0,
ARSWXNX1187FB3D04E,Chango Spasiuk,SOAONEP12A58A7D2B3,De Bombacha Y Alpargatas,0.061,0.468250912,0.15,1997,272334,15 Grandes Axitos,Bang,6942867,FF95U88O84,53,0,qebks@Oradinosaur.com,Bowman,Barbara,0,
ARTDUXM1187B9899ED,Charley Patton,SOFLCWE12AC468C2B2,Moon Going Down,0.448,0.574300068,0.346,1963,688952,Essential Delta Blues,Koch Entertainment,6074619,VC27R18N99,47,0,lhran@Oradinosaur.com,Boone,Cecelia,0,
ARTJPHB1187B9968E5,The Race,SOEJFMF12A670209F0,Raising Children,0.705,0.578704331,0.39,2010,13904,Raising Children/Go Figure,DMX,551304,DZ93Z69X89,68,0,kixrm@Oradinosaur.com,Stevenson,Jason,0,
ARNNHLN1187FB42912,Yahir,SONKDJU12A67FFB313,No seamos tontos,0,0.598636434,0.578,1994,75789,Con el alma entre las manos,Econore,2432327,FM11K94M81,12,1,foicm@Oradinosaur.com,Watts,Henry,0,
AR502DZ1187B98F8E1,Brian Dullaghan,SOJTSAW12A58A7B6C2,My First Day At School,0.745,0.29143326,1,2015,443438,Have Fun Learning - 14 Sing Along & Learn Along Songs,Istanbul Plak,186912,DY19M36M54,59,0,gauqv@Oradinosaur.com,Warren,Don,0,
AR9F71I1187FB46CAF,Gordon MacRae,SOWTBIV12A8C13B607,Do You Ever Think Of Me,0.795,0.412473042,0.125,2002,301417,Stars Of The Summer Night,JYP Entertainment,1322294,HB82R36H10,88,1,azycd@Oradinosaur.com,Ingram,Mathilda,0,
ARFCOGY1187FB454B4,The Winans,SOHPFNX12AB018A5FE,Everything You Touch Is a Song,0.819,0.482148325,0.346,1988,572666,Carry me Home - The Power Of Gospel,5pb.,9973554,DN88E18F14,41,0,xiael@Oradinosaur.com,Nichols,Tony,0,
AROIHOI122988FEB8E,Mario Rosenstock,SODKPPT12A8AE46A99,De Tree Little Pigs,0.796,0.334542784,0.111,1983,281000,Gift 2,MCA Inc.,306521,HV72U80T63,67,1,cdilb@Oradinosaur.com,French,Richard,0,
ARM0RY81187B9AF248,Jerry Goldsmith,SOBRVRZ12A8C132DE5,First Blood,0.766,0.650726924,0.146,1998,189516,Rambo - First Blood,Oricon,9095802,OO78F85R79,26,1,baumm@Oradinosaur.com,Terry,Samuel,0,
ARBEBBY1187B9B43DB,Tom Petty And The Heartbreakers,SOLFDCM12A6D4F7A7C,Mary Jane's Last Dance,0,0.779838092,0.45,2013,22353,Greatest Hits,Def Jam Recordings,4998296,OG97M29Z55,83,1,ehzje@Oradinosaur.com,Andrews,Alta,0,
ARS1DCR1187B9A4A56,Winston Reedy,SOFLDUO12A8C137BC0,Daughter Of Zion,0.299,0.433507626,0.109,2014,244426,Love Thing,EMI,7551665,TH53B93U72,52,1,kthid@Oradinosaur.com,Estrada,Celia,0,
ARXTM8U1187B99F200,Pablo Montero,SOFKOUI12A58A7F55C,Ni Gota De Rencor,0.912,0.546310424,0.656,2002,536523,Donde Estas Corazon,BTM Music Group Inc.,5523154,KF35O88R79,71,0,bbqli@Oradinosaur.com,Buchanan,Adam,0,
ARWJHW61187B98FA8E,Papa Wemba,SOOQACI12AB0188EC8,Maria,0.859,0.541968375,0.631,2001,680734,M'Zee Fulangenge,HITT Production,9149727,PN79T45Z43,26,1,yashl@Oradinosaur.com,White,Ann,0,
AR5U94U1187FB5CDCF,John Hammond,SOUUCMM12A8C1362C3,Come To Find Out,0.086,0.590692918,0.183,1982,151707,In Your Arms Again,SoBe Entertainment,6885327,NU94M45N37,62,0,iyidw@Oradinosaur.com,Tucker,Alfred,0,
ARA373P1187B9A74C7,Barbarito Diez,SOMEHWS12A8C13727B,Sublime EnsoA+-acion,0.484,0.409796621,0.792,1972,156542,Asi Bailaba Cuba Vol. Iv,Triple Vision Record Distribution,5168619,EW70E55B87,78,1,ijfkl@Oradinosaur.com,Vasquez,Franklin,0,
ARWI6LR1187FB46E9F,Richard Galliano,SOZKGKZ12AB017E527,French Touch,0.12,0.571422802,0.136,1972,396156,Concerts InA(c)dits: Solo - Duo - Trio,CJ E&M Music Performance Divison,548551,OV79Y29M51,24,1,osmpa@Oradinosaur.com,Collier,Harriet,0,
AR609UN1187FB53FA1,Pride Tiger,SONRARH12A8C139DCC,56 Days,0.833,0.581462731,0.211,1985,106108,The Lucky Ones,PGP-RTB,9941202,OU75Q32X51,20,1,wowur@Oradinosaur.com,Hodges,Adam,0,
AR8SRQ31187FB4D477,Ten Years After,SORYSJU12A8C144CFA,Victim Of Circumstance,0.611,0.683388517,0.744,1961,554077,Live 1990,Sony/ATV Music Publishing,5182365,TM50R48C99,38,1,dqirn@Oradinosaur.com,Sharp,Teresa,0,
ARJ1W5M1187FB458F3,Sweet,SOPZMUP12AB018C070,Airheads,1,0.648722656,0.422,1969,570508,Sweetlife,The Visual Dimensions Music,2717615,WB98J65T26,90,1,qwgba@Oradinosaur.com,Gonzalez,Nell,0,
ARWSMC91187B9AD369,Helen Love,SOFUBUF12AC3DF98FF,Bubblegum,0.701,0.581884359,0.633,2003,594792,Radio Hits 2,Applied Media Technologies Corporation,4114583,HP86Z17O64,44,0,quasl@Oradinosaur.com,Strickland,Douglas,0,
ARZOVCV11F4C83D9FA,Bamberg Symphony Orchestra and Hans Swarowsky,SOOOJUT12AB01883B9,Hungarian Dances_ WoO 1: No. 12 in D Minor: Presto,0.779,0.3403671,0.331,1978,753651,Brahms: The Complete Symphonies and Hungarian Dances,Live Music Records,647196,ZT52W20M97,40,1,czmzg@Oradinosaur.com,Owen,Viola,0,
ARB3YS71187FB4E54E,Tomorrow,SOBHRIK12A6D4F6E75,Colonel Brown (1999 Digital Remaster),0.916,0.679616958,0.682,1966,24732,Tomorrow,GoConnect,4820312,WQ96L69C57,75,0,ibuml@Oradinosaur.com,Chapman,Ola,0,
ART09111187FB5BF48,Ty Herndon;Stephanie Bentley,SOVWNAS12A8C130573,Heart Half Empty,1,0.654644975,0.782,1995,283030,This Is Ty Herndon:  Greatest Hits,Ministry of Sound,6700066,IQ47N93I51,64,0,oldse@Oradinosaur.com,Kelly,Benjamin,0,
AR0NQD81187FB3AD13,Gary Morris,SOUGZYV12A8C143A6F,You're Welcome To Tonight (Duet w/ Lynn Anderson) (Album Version),0.94,0.442024981,0.752,1975,615142,Greatest Hits Vol. II,EMI,5237512,YQ17G14F96,90,1,kqpwf@Oradinosaur.com,Warren,Edgar,0,
